timestamp_local,timestamp_utc,stay_id,sensor_id,fs_hz,ax_g,ay_g,az_g
2025-10-27T15:04:44.352057-06:00,2025-10-27T21:04:44.352057+00:00,T14-I-CUE,ACC-01,256.0,0.3854149777578688,0.19312373744378364,0.06611253472227431
2025-10-27T15:04:44.347318-06:00,2025-10-27T21:04:44.347318+00:00,T13-I-CUE,ACC-02,256.0,0.8002342535272935,0.3888798520684895,0.14952467969586586
2025-10-27T15:04:44.351224-06:00,2025-10-27T21:04:44.351224+00:00,T13-I-CUE,ACC-02,256.0,0.8720617937968124,0.41623310455938245,0.12604715740993996
2025-10-27T15:04:44.355963-06:00,2025-10-27T21:04:44.355963+00:00,T14-I-CUE,ACC-01,256.0,0.4635154270407196,0.24733702760780343,0.07806100843260272
2025-10-27T15:04:44.355130-06:00,2025-10-27T21:04:44.355130+00:00,T13-I-CUE,ACC-02,256.0,0.9105286409221299,0.45623827379280113,0.18374565748170887
2025-10-27T15:04:44.359036-06:00,2025-10-27T21:04:44.359036+00:00,T13-I-CUE,ACC-02,256.0,0.9555350239287057,0.48543893427695967,0.19723288041360262
2025-10-27T15:04:44.359870-06:00,2025-10-27T21:04:44.359870+00:00,T14-I-CUE,ACC-01,256.0,0.49085639753248045,0.23896336980647395,0.09377911760139097
2025-10-27T15:04:44.362943-06:00,2025-10-27T21:04:44.362943+00:00,T13-I-CUE,ACC-02,256.0,0.9410393292189698,0.46468186845462633,0.19375363272167542
2025-10-27T15:04:44.363776-06:00,2025-10-27T21:04:44.363776+00:00,T14-I-CUE,ACC-01,256.0,0.5130476378915992,0.273877061401178,0.1094370845115177
2025-10-27T15:04:44.367682-06:00,2025-10-27T21:04:44.367682+00:00,T14-I-CUE,ACC-01,256.0,0.5852166157230583,0.2583704673798266,0.13586395130335557
2025-10-27T15:04:44.366849-06:00,2025-10-27T21:04:44.366849+00:00,T13-I-CUE,ACC-02,256.0,0.949137086887153,0.4533274417662985,0.2033129173313854
2025-10-27T15:04:44.370755-06:00,2025-10-27T21:04:44.370755+00:00,T13-I-CUE,ACC-02,256.0,0.995862759509022,0.49714564259594385,0.17605923508758073
2025-10-27T15:04:44.371588-06:00,2025-10-27T21:04:44.371588+00:00,T14-I-CUE,ACC-01,256.0,0.6034178054466744,0.3265801778859899,0.16241723494506283
2025-10-27T15:04:44.374661-06:00,2025-10-27T21:04:44.374661+00:00,T13-I-CUE,ACC-02,256.0,0.9758731304210427,0.4985189337766483,0.22018272639395528
2025-10-27T15:04:44.378568-06:00,2025-10-27T21:04:44.378568+00:00,T13-I-CUE,ACC-02,256.0,0.976136704285303,0.4946773216170654,0.16654796744299258
2025-10-27T15:04:44.375495-06:00,2025-10-27T21:04:44.375495+00:00,T14-I-CUE,ACC-01,256.0,0.6186671808182764,0.32716150257702065,0.1055061758943812
2025-10-27T15:04:44.379401-06:00,2025-10-27T21:04:44.379401+00:00,T14-I-CUE,ACC-01,256.0,0.680064746070081,0.3370192901040593,0.14773930932906992
2025-10-27T15:04:44.382474-06:00,2025-10-27T21:04:44.382474+00:00,T13-I-CUE,ACC-02,256.0,1.0098921764701547,0.49347816308830583,0.19199402236294505
2025-10-27T15:04:44.386380-06:00,2025-10-27T21:04:44.386380+00:00,T13-I-CUE,ACC-02,256.0,0.9782142317668158,0.544561302368365,0.21644489457052135
2025-10-27T15:04:44.383307-06:00,2025-10-27T21:04:44.383307+00:00,T14-I-CUE,ACC-01,256.0,0.7334150545455066,0.35662055789555075,0.10965507587057072
2025-10-27T15:04:44.387213-06:00,2025-10-27T21:04:44.387213+00:00,T14-I-CUE,ACC-01,256.0,0.7666867825161817,0.3645558536942445,0.13679786283118966
2025-10-27T15:04:44.391120-06:00,2025-10-27T21:04:44.391120+00:00,T14-I-CUE,ACC-01,256.0,0.7955462154490095,0.3654289644024493,0.1592089487395269
2025-10-27T15:04:44.390286-06:00,2025-10-27T21:04:44.390286+00:00,T13-I-CUE,ACC-02,256.0,0.9924490772476204,0.4716004747971417,0.19245440598524552
2025-10-27T15:04:44.394193-06:00,2025-10-27T21:04:44.394193+00:00,T13-I-CUE,ACC-02,256.0,1.0033536141630024,0.49022983910598494,0.16026276008601353
2025-10-27T15:04:44.398099-06:00,2025-10-27T21:04:44.398099+00:00,T13-I-CUE,ACC-02,256.0,0.9326836897175204,0.4890620681423523,0.15495917179514213
2025-10-27T15:04:44.395026-06:00,2025-10-27T21:04:44.395026+00:00,T14-I-CUE,ACC-01,256.0,0.769471179959932,0.37526339303954076,0.15436467088780378
2025-10-27T15:04:44.398932-06:00,2025-10-27T21:04:44.398932+00:00,T14-I-CUE,ACC-01,256.0,0.8410743431238954,0.38875278826538684,0.18258571970804888
2025-10-27T15:04:44.402005-06:00,2025-10-27T21:04:44.402005+00:00,T13-I-CUE,ACC-02,256.0,0.923323465621643,0.42513164775551604,0.20260400707563295
2025-10-27T15:04:44.402838-06:00,2025-10-27T21:04:44.402838+00:00,T14-I-CUE,ACC-01,256.0,0.8632094127159088,0.45937182111660957,0.18623026914380497
2025-10-27T15:04:44.406745-06:00,2025-10-27T21:04:44.406745+00:00,T14-I-CUE,ACC-01,256.0,0.873888781995358,0.4383104650788793,0.17164156324716623
2025-10-27T15:04:44.405911-06:00,2025-10-27T21:04:44.405911+00:00,T13-I-CUE,ACC-02,256.0,0.8508748805053982,0.4345521519940531,0.14596498772915487
2025-10-27T15:04:44.409818-06:00,2025-10-27T21:04:44.409818+00:00,T13-I-CUE,ACC-02,256.0,0.8590434399275358,0.43008835724524636,0.16273522049896147
2025-10-27T15:04:44.410651-06:00,2025-10-27T21:04:44.410651+00:00,T14-I-CUE,ACC-01,256.0,0.9253267276579743,0.4355055172007758,0.17473768592876207
2025-10-27T15:04:44.414557-06:00,2025-10-27T21:04:44.414557+00:00,T14-I-CUE,ACC-01,256.0,0.9597469609517201,0.4692948512918759,0.21318786865722583
2025-10-27T15:04:44.413724-06:00,2025-10-27T21:04:44.413724+00:00,T13-I-CUE,ACC-02,256.0,0.7997922277362597,0.37967204450165815,0.13689245012470538
2025-10-27T15:04:44.417630-06:00,2025-10-27T21:04:44.417630+00:00,T13-I-CUE,ACC-02,256.0,0.7722009235313951,0.3640828545289911,0.17731960026063573
2025-10-27T15:04:44.418463-06:00,2025-10-27T21:04:44.418463+00:00,T14-I-CUE,ACC-01,256.0,0.9572663766593807,0.4699065269178557,0.201313744722539
2025-10-27T15:04:44.422370-06:00,2025-10-27T21:04:44.422370+00:00,T14-I-CUE,ACC-01,256.0,0.9842615792668852,0.4788452660158745,0.18440683878525865
2025-10-27T15:04:44.421536-06:00,2025-10-27T21:04:44.421536+00:00,T13-I-CUE,ACC-02,256.0,0.722038698489434,0.329418607660981,0.18359771147003717
2025-10-27T15:04:44.425443-06:00,2025-10-27T21:04:44.425443+00:00,T13-I-CUE,ACC-02,256.0,0.6563346057173629,0.3586925474391205,0.15041417643418345
2025-10-27T15:04:44.429349-06:00,2025-10-27T21:04:44.429349+00:00,T13-I-CUE,ACC-02,256.0,0.568887222081342,0.286312090678374,0.12087769856210892
2025-10-27T15:04:44.426276-06:00,2025-10-27T21:04:44.426276+00:00,T14-I-CUE,ACC-01,256.0,0.9628834303994803,0.5085636975257538,0.19980456025509952
2025-10-27T15:04:44.430182-06:00,2025-10-27T21:04:44.430182+00:00,T14-I-CUE,ACC-01,256.0,0.9872712719590002,0.48472432063678444,0.21261228614179517
2025-10-27T15:04:44.434088-06:00,2025-10-27T21:04:44.434088+00:00,T14-I-CUE,ACC-01,256.0,1.0171352119177748,0.527421988162899,0.1920678383186724
2025-10-27T15:04:44.433255-06:00,2025-10-27T21:04:44.433255+00:00,T13-I-CUE,ACC-02,256.0,0.5589697548805944,0.27983993651566824,0.09503718420448956
2025-10-27T15:04:44.437161-06:00,2025-10-27T21:04:44.437161+00:00,T13-I-CUE,ACC-02,256.0,0.46441983387613717,0.23361611316828573,0.13496867947898422
2025-10-27T15:04:44.437995-06:00,2025-10-27T21:04:44.437995+00:00,T14-I-CUE,ACC-01,256.0,0.9917992817123263,0.47847201927177774,0.21484971929677218
2025-10-27T15:04:44.441901-06:00,2025-10-27T21:04:44.441901+00:00,T14-I-CUE,ACC-01,256.0,0.9848633970845132,0.4993461733041473,0.20146626913271132
2025-10-27T15:04:44.445807-06:00,2025-10-27T21:04:44.445807+00:00,T14-I-CUE,ACC-01,256.0,1.0235468315713194,0.4887936069392278,0.22529622404476737
2025-10-27T15:04:44.441068-06:00,2025-10-27T21:04:44.441068+00:00,T13-I-CUE,ACC-02,256.0,0.4090693070897764,0.22281656164644997,0.08995888402150143
2025-10-27T15:04:44.444974-06:00,2025-10-27T21:04:44.444974+00:00,T13-I-CUE,ACC-02,256.0,0.3455875648466793,0.152984746086847,0.022313037071537596
2025-10-27T15:04:44.449713-06:00,2025-10-27T21:04:44.449713+00:00,T14-I-CUE,ACC-01,256.0,0.9701499979629412,0.4886453420235447,0.19842864750502387
2025-10-27T15:04:44.453620-06:00,2025-10-27T21:04:44.453620+00:00,T14-I-CUE,ACC-01,256.0,1.0127571853569863,0.4847441056185583,0.18965966382269708
2025-10-27T15:04:44.448880-06:00,2025-10-27T21:04:44.448880+00:00,T13-I-CUE,ACC-02,256.0,0.2412270740712408,0.12905523221308032,0.047005647618813984
2025-10-27T15:04:44.457526-06:00,2025-10-27T21:04:44.457526+00:00,T14-I-CUE,ACC-01,256.0,0.9587871268256606,0.49197734761946277,0.17111439083092586
2025-10-27T15:04:44.461432-06:00,2025-10-27T21:04:44.461432+00:00,T14-I-CUE,ACC-01,256.0,0.9967420474354458,0.485989837942749,0.19810843310342996
2025-10-27T15:04:44.452786-06:00,2025-10-27T21:04:44.452786+00:00,T13-I-CUE,ACC-02,256.0,0.17877290956792447,0.07528304509919867,0.039641196211330956
2025-10-27T15:04:44.456693-06:00,2025-10-27T21:04:44.456693+00:00,T13-I-CUE,ACC-02,256.0,0.08576738940154173,0.06531931649789144,0.0070611149525170985
2025-10-27T15:04:44.465338-06:00,2025-10-27T21:04:44.465338+00:00,T14-I-CUE,ACC-01,256.0,0.9758019894531746,0.5073807533227667,0.20996657268762778
2025-10-27T15:04:44.469245-06:00,2025-10-27T21:04:44.469245+00:00,T14-I-CUE,ACC-01,256.0,0.930590868899172,0.4888513898388764,0.17430755691675767
2025-10-27T15:04:44.460599-06:00,2025-10-27T21:04:44.460599+00:00,T13-I-CUE,ACC-02,256.0,0.051316921005617744,-0.029527780134646412,0.01363886305456831
2025-10-27T15:04:44.464505-06:00,2025-10-27T21:04:44.464505+00:00,T13-I-CUE,ACC-02,256.0,0.018332109151671515,-0.028766788977883775,0.01707351372912999
2025-10-27T15:04:44.473151-06:00,2025-10-27T21:04:44.473151+00:00,T14-I-CUE,ACC-01,256.0,0.9240337281735839,0.443637587398749,0.16129296277782426
2025-10-27T15:04:44.468411-06:00,2025-10-27T21:04:44.468411+00:00,T13-I-CUE,ACC-02,256.0,-0.12225286203049392,-0.002542647449586377,-0.00832289171083914
2025-10-27T15:04:44.477057-06:00,2025-10-27T21:04:44.477057+00:00,T14-I-CUE,ACC-01,256.0,0.9210296138264369,0.423451724014327,0.16666831425206508
2025-10-27T15:04:44.472318-06:00,2025-10-27T21:04:44.472318+00:00,T13-I-CUE,ACC-02,256.0,-0.20078789872685732,-0.09625537564574843,-0.06032417397982778
2025-10-27T15:04:44.476224-06:00,2025-10-27T21:04:44.476224+00:00,T13-I-CUE,ACC-02,256.0,-0.2476202051643142,-0.17995840362180673,-0.024204324809264655
2025-10-27T15:04:44.480963-06:00,2025-10-27T21:04:44.480963+00:00,T14-I-CUE,ACC-01,256.0,0.8977170105062134,0.44207411256729123,0.20384097657117115
2025-10-27T15:04:44.484870-06:00,2025-10-27T21:04:44.484870+00:00,T14-I-CUE,ACC-01,256.0,0.8644195966150569,0.43226136059408354,0.18351547046461875
2025-10-27T15:04:44.488776-06:00,2025-10-27T21:04:44.488776+00:00,T14-I-CUE,ACC-01,256.0,0.8205319926527281,0.4159190026847123,0.17787655053280269
2025-10-27T15:04:44.480130-06:00,2025-10-27T21:04:44.480130+00:00,T13-I-CUE,ACC-02,256.0,-0.35187811049382123,-0.1789309275603058,-0.07126110551496204
2025-10-27T15:04:44.484036-06:00,2025-10-27T21:04:44.484036+00:00,T13-I-CUE,ACC-02,256.0,-0.4138592986509409,-0.1928784843179015,-0.09635875784153168
2025-10-27T15:04:44.487943-06:00,2025-10-27T21:04:44.487943+00:00,T13-I-CUE,ACC-02,256.0,-0.454446775238268,-0.20925933344246606,-0.07890650061915895
2025-10-27T15:04:44.492682-06:00,2025-10-27T21:04:44.492682+00:00,T14-I-CUE,ACC-01,256.0,0.8351671210922204,0.3748349215946424,0.17101389176145512
2025-10-27T15:04:44.496588-06:00,2025-10-27T21:04:44.496588+00:00,T14-I-CUE,ACC-01,256.0,0.781917246197782,0.39666292010360965,0.16740989716226296
2025-10-27T15:04:44.491849-06:00,2025-10-27T21:04:44.491849+00:00,T13-I-CUE,ACC-02,256.0,-0.5293622869973204,-0.2739362512813578,-0.0998055185431358
2025-10-27T15:04:44.495755-06:00,2025-10-27T21:04:44.495755+00:00,T13-I-CUE,ACC-02,256.0,-0.5675006794877251,-0.3200233213811508,-0.14030634609723042
2025-10-27T15:04:44.500495-06:00,2025-10-27T21:04:44.500495+00:00,T14-I-CUE,ACC-01,256.0,0.7496907828215561,0.4173623566648924,0.1629969158197334
2025-10-27T15:04:44.504401-06:00,2025-10-27T21:04:44.504401+00:00,T14-I-CUE,ACC-01,256.0,0.7374009899786967,0.35307678913790186,0.10480839442352724
2025-10-27T15:04:44.499661-06:00,2025-10-27T21:04:44.499661+00:00,T13-I-CUE,ACC-02,256.0,-0.6512307903602309,-0.3021797667161501,-0.09638107880998098
2025-10-27T15:04:44.503568-06:00,2025-10-27T21:04:44.503568+00:00,T13-I-CUE,ACC-02,256.0,-0.7293087191980812,-0.3670685958608906,-0.15206479446315405
2025-10-27T15:04:44.508307-06:00,2025-10-27T21:04:44.508307+00:00,T14-I-CUE,ACC-01,256.0,0.6748604083287034,0.30248247175454185,0.15378474981259505
2025-10-27T15:04:44.512213-06:00,2025-10-27T21:04:44.512213+00:00,T14-I-CUE,ACC-01,256.0,0.6604827399565414,0.329426768871753,0.1356708778516874
2025-10-27T15:04:44.516120-06:00,2025-10-27T21:04:44.516120+00:00,T14-I-CUE,ACC-01,256.0,0.5822392341029652,0.2889839175982833,0.11860008912989649
2025-10-27T15:04:44.507474-06:00,2025-10-27T21:04:44.507474+00:00,T13-I-CUE,ACC-02,256.0,-0.8077858142316126,-0.3524106556880336,-0.1388556617350287
2025-10-27T15:04:44.511380-06:00,2025-10-27T21:04:44.511380+00:00,T13-I-CUE,ACC-02,256.0,-0.816271720389302,-0.39130555238787573,-0.1301693544520295
2025-10-27T15:04:44.520026-06:00,2025-10-27T21:04:44.520026+00:00,T14-I-CUE,ACC-01,256.0,0.555413587429188,0.29637374134292016,0.12255347692856781
2025-10-27T15:04:44.523932-06:00,2025-10-27T21:04:44.523932+00:00,T14-I-CUE,ACC-01,256.0,0.5149916508714795,0.26994926184053847,0.12131837329259781
2025-10-27T15:04:44.515286-06:00,2025-10-27T21:04:44.515286+00:00,T13-I-CUE,ACC-02,256.0,-0.8171938335786897,-0.41400352273297547,-0.15734135832631493
2025-10-27T15:04:44.519193-06:00,2025-10-27T21:04:44.519193+00:00,T13-I-CUE,ACC-02,256.0,-0.9199178239408337,-0.48444804457301305,-0.18535248570961704
2025-10-27T15:04:44.523099-06:00,2025-10-27T21:04:44.523099+00:00,T13-I-CUE,ACC-02,256.0,-0.9483710120979518,-0.4805217453374799,-0.2151479143876877
2025-10-27T15:04:44.527838-06:00,2025-10-27T21:04:44.527838+00:00,T14-I-CUE,ACC-01,256.0,0.4895954641969278,0.21217525859018826,0.06424040435650505
2025-10-27T15:04:44.531745-06:00,2025-10-27T21:04:44.531745+00:00,T14-I-CUE,ACC-01,256.0,0.392774755291684,0.2547294002729491,0.09722604951720877
2025-10-27T15:04:44.527005-06:00,2025-10-27T21:04:44.527005+00:00,T13-I-CUE,ACC-02,256.0,-1.0000555902294705,-0.5089562503001881,-0.17109843922914952
2025-10-27T15:04:44.530911-06:00,2025-10-27T21:04:44.530911+00:00,T13-I-CUE,ACC-02,256.0,-0.9533493135001764,-0.483705465926016,-0.2293906557748186
2025-10-27T15:04:44.534818-06:00,2025-10-27T21:04:44.534818+00:00,T13-I-CUE,ACC-02,256.0,-0.9828910694903984,-0.4631122029112584,-0.1851965588116618
2025-10-27T15:04:44.535651-06:00,2025-10-27T21:04:44.535651+00:00,T14-I-CUE,ACC-01,256.0,0.3509023969846039,0.15735840681061286,0.07610920908897219
2025-10-27T15:04:44.539557-06:00,2025-10-27T21:04:44.539557+00:00,T14-I-CUE,ACC-01,256.0,0.34950975823008806,0.19016091801540247,0.06958385726076782
2025-10-27T15:04:44.543463-06:00,2025-10-27T21:04:44.543463+00:00,T14-I-CUE,ACC-01,256.0,0.28604355891217825,0.1339468355774803,0.04492266100983419
2025-10-27T15:04:44.538724-06:00,2025-10-27T21:04:44.538724+00:00,T13-I-CUE,ACC-02,256.0,-0.9802214746769432,-0.5031400539363192,-0.20620557758176142
2025-10-27T15:04:44.542630-06:00,2025-10-27T21:04:44.542630+00:00,T13-I-CUE,ACC-02,256.0,-0.9860855509925336,-0.5037616214185656,-0.1871180046433626
2025-10-27T15:04:44.546536-06:00,2025-10-27T21:04:44.546536+00:00,T13-I-CUE,ACC-02,256.0,-0.9973712096936664,-0.490233793919945,-0.19836869921958425
2025-10-27T15:04:44.547370-06:00,2025-10-27T21:04:44.547370+00:00,T14-I-CUE,ACC-01,256.0,0.2410423368623152,0.10483518130890411,0.04992786032027828
2025-10-27T15:04:44.551276-06:00,2025-10-27T21:04:44.551276+00:00,T14-I-CUE,ACC-01,256.0,0.1803002790786012,0.08305067867729898,0.03582195916254044
2025-10-27T15:04:44.550443-06:00,2025-10-27T21:04:44.550443+00:00,T13-I-CUE,ACC-02,256.0,-0.9902634802496789,-0.45234988830385914,-0.1802304226876922
2025-10-27T15:04:44.554349-06:00,2025-10-27T21:04:44.554349+00:00,T13-I-CUE,ACC-02,256.0,-1.0109314801891345,-0.49493212889730676,-0.19882191745312985
2025-10-27T15:04:44.555182-06:00,2025-10-27T21:04:44.555182+00:00,T14-I-CUE,ACC-01,256.0,0.10964418550594764,0.0664534558416746,0.0407699877270324
2025-10-27T15:04:44.559088-06:00,2025-10-27T21:04:44.559088+00:00,T14-I-CUE,ACC-01,256.0,0.10094682733639147,0.03797090801422214,0.021064134730283686
2025-10-27T15:04:44.558255-06:00,2025-10-27T21:04:44.558255+00:00,T13-I-CUE,ACC-02,256.0,-0.9816891720799894,-0.47484865846705093,-0.21983963204442786
2025-10-27T15:04:44.562161-06:00,2025-10-27T21:04:44.562161+00:00,T13-I-CUE,ACC-02,256.0,-0.9574448064607768,-0.5172695204922096,-0.20769466641402418
2025-10-27T15:04:44.562995-06:00,2025-10-27T21:04:44.562995+00:00,T14-I-CUE,ACC-01,256.0,0.046248021826912636,0.01117708074984199,0.033539275894319084
2025-10-27T15:04:44.566901-06:00,2025-10-27T21:04:44.566901+00:00,T14-I-CUE,ACC-01,256.0,-0.009842223981335052,0.0057504307195129604,0.010403955689448763
2025-10-27T15:04:44.566068-06:00,2025-10-27T21:04:44.566068+00:00,T13-I-CUE,ACC-02,256.0,-0.8818192604901331,-0.43220813832632843,-0.17466493221459461
2025-10-27T15:04:44.570807-06:00,2025-10-27T21:04:44.570807+00:00,T14-I-CUE,ACC-01,256.0,-0.08073363393867358,-0.04902378961064713,-0.018095734494863562
2025-10-27T15:04:44.574713-06:00,2025-10-27T21:04:44.574713+00:00,T14-I-CUE,ACC-01,256.0,-0.14884610701247245,-0.05317930456345877,-0.03454395831166584
2025-10-27T15:04:44.569974-06:00,2025-10-27T21:04:44.569974+00:00,T13-I-CUE,ACC-02,256.0,-0.8963641734011586,-0.4031390383772408,-0.1705558863527008
2025-10-27T15:04:44.573880-06:00,2025-10-27T21:04:44.573880+00:00,T13-I-CUE,ACC-02,256.0,-0.835524389459864,-0.4189794600342935,-0.1874874075611974
2025-10-27T15:04:44.578620-06:00,2025-10-27T21:04:44.578620+00:00,T14-I-CUE,ACC-01,256.0,-0.13105237110929926,-0.04026840388510861,-0.0545446767992874
2025-10-27T15:04:44.582526-06:00,2025-10-27T21:04:44.582526+00:00,T14-I-CUE,ACC-01,256.0,-0.18749047310783587,-0.11233618864799216,-0.053240994891438465
2025-10-27T15:04:44.586432-06:00,2025-10-27T21:04:44.586432+00:00,T14-I-CUE,ACC-01,256.0,-0.2482172525814814,-0.08113266832647559,-0.0864908444170247
2025-10-27T15:04:44.577786-06:00,2025-10-27T21:04:44.577786+00:00,T13-I-CUE,ACC-02,256.0,-0.8303108655623117,-0.38963754898654984,-0.16395982643979
2025-10-27T15:04:44.581693-06:00,2025-10-27T21:04:44.581693+00:00,T13-I-CUE,ACC-02,256.0,-0.7614040835355906,-0.3968632846218842,-0.12758522932545302
2025-10-27T15:04:44.590338-06:00,2025-10-27T21:04:44.590338+00:00,T14-I-CUE,ACC-01,256.0,-0.30182553049352556,-0.14451463314923954,-0.06954140998338404
2025-10-27T15:04:44.594245-06:00,2025-10-27T21:04:44.594245+00:00,T14-I-CUE,ACC-01,256.0,-0.35758173299715607,-0.151051580099207,-0.07109453380634485
2025-10-27T15:04:44.585599-06:00,2025-10-27T21:04:44.585599+00:00,T13-I-CUE,ACC-02,256.0,-0.6979356539293793,-0.3732908356825381,-0.1139518569369027
2025-10-27T15:04:44.589505-06:00,2025-10-27T21:04:44.589505+00:00,T13-I-CUE,ACC-02,256.0,-0.6541117480192676,-0.3584557482071822,-0.12802837852795856
2025-10-27T15:04:44.598151-06:00,2025-10-27T21:04:44.598151+00:00,T14-I-CUE,ACC-01,256.0,-0.39269084187491726,-0.18865637632734705,-0.09603321315854822
2025-10-27T15:04:44.602057-06:00,2025-10-27T21:04:44.602057+00:00,T14-I-CUE,ACC-01,256.0,-0.4110960648631376,-0.2059334235177484,-0.08590204333879072
2025-10-27T15:04:44.593411-06:00,2025-10-27T21:04:44.593411+00:00,T13-I-CUE,ACC-02,256.0,-0.582008768657989,-0.28387320197301985,-0.10675800923655439
2025-10-27T15:04:44.597318-06:00,2025-10-27T21:04:44.597318+00:00,T13-I-CUE,ACC-02,256.0,-0.4991855032962886,-0.27668389146718025,-0.07970108307119143
2025-10-27T15:04:44.601224-06:00,2025-10-27T21:04:44.601224+00:00,T13-I-CUE,ACC-02,256.0,-0.45147771330946823,-0.2094256827795911,-0.0888335580159117
2025-10-27T15:04:44.605963-06:00,2025-10-27T21:04:44.605963+00:00,T14-I-CUE,ACC-01,256.0,-0.4860588660743778,-0.2437520943106119,-0.09887370836684724
2025-10-27T15:04:44.609870-06:00,2025-10-27T21:04:44.609870+00:00,T14-I-CUE,ACC-01,256.0,-0.5269993119196291,-0.2930570292589451,-0.08146160611189403
2025-10-27T15:04:44.605130-06:00,2025-10-27T21:04:44.605130+00:00,T13-I-CUE,ACC-02,256.0,-0.38795642235732036,-0.2451225023187797,-0.0562762979774923
2025-10-27T15:04:44.609036-06:00,2025-10-27T21:04:44.609036+00:00,T13-I-CUE,ACC-02,256.0,-0.34537050581460527,-0.14256470675797267,-0.043879926974352834
2025-10-27T15:04:44.612943-06:00,2025-10-27T21:04:44.612943+00:00,T13-I-CUE,ACC-02,256.0,-0.24468632314697822,-0.12239360849048544,-0.05936941442072973
2025-10-27T15:04:44.613776-06:00,2025-10-27T21:04:44.613776+00:00,T14-I-CUE,ACC-01,256.0,-0.5951999476301193,-0.27038599958786996,-0.12417325274465009
2025-10-27T15:04:44.617682-06:00,2025-10-27T21:04:44.617682+00:00,T14-I-CUE,ACC-01,256.0,-0.6085757693613145,-0.30568293736685437,-0.14868277346652028
2025-10-27T15:04:44.621588-06:00,2025-10-27T21:04:44.621588+00:00,T14-I-CUE,ACC-01,256.0,-0.6434837785457928,-0.338439755735224,-0.1393665699266493
2025-10-27T15:04:44.616849-06:00,2025-10-27T21:04:44.616849+00:00,T13-I-CUE,ACC-02,256.0,-0.1554479989021671,-0.08256445021920254,0.029494506482556693
2025-10-27T15:04:44.620755-06:00,2025-10-27T21:04:44.620755+00:00,T13-I-CUE,ACC-02,256.0,-0.10364260045130788,-0.07196405509172386,-0.03894307179893333
2025-10-27T15:04:44.624661-06:00,2025-10-27T21:04:44.624661+00:00,T13-I-CUE,ACC-02,256.0,-0.04600739042457411,-0.0134972753288464,-3.7055015569570186e-05
2025-10-27T15:04:44.625495-06:00,2025-10-27T21:04:44.625495+00:00,T14-I-CUE,ACC-01,256.0,-0.6817047549368506,-0.3276188680528528,-0.17028780236630403
2025-10-27T15:04:44.629401-06:00,2025-10-27T21:04:44.629401+00:00,T14-I-CUE,ACC-01,256.0,-0.7782769877275115,-0.335173566866768,-0.16541383438472573
2025-10-27T15:04:44.633307-06:00,2025-10-27T21:04:44.633307+00:00,T14-I-CUE,ACC-01,256.0,-0.748213472079305,-0.37002315150132925,-0.13516589926064881
