timestamp_local,timestamp_utc,stay_id,sensor_id,fs_hz,ax_g,ay_g,az_g
2025-10-27T13:16:02.853717-06:00,2025-10-27T19:16:02.853717+00:00,T14-I-CUE,ACC-01,256.0,1.0101036824725467,0.5045325682382943,0.21220488161751594
2025-10-27T13:16:02.847321-06:00,2025-10-27T19:16:02.847321+00:00,T13-I-CUE,ACC-02,256.0,-0.40665357215535514,-0.2104339763167876,-0.04863058859987903
2025-10-27T13:16:02.851227-06:00,2025-10-27T19:16:02.851227+00:00,T13-I-CUE,ACC-02,256.0,-0.4082042964352769,-0.18646363550520806,-0.041161149233764384
2025-10-27T13:16:02.857623-06:00,2025-10-27T19:16:02.857623+00:00,T14-I-CUE,ACC-01,256.0,1.01182787828747,0.5136261319236426,0.20738089653705344
2025-10-27T13:16:02.855134-06:00,2025-10-27T19:16:02.855134+00:00,T13-I-CUE,ACC-02,256.0,-0.343294727972761,-0.14419304083349133,-0.11795184052848699
2025-10-27T13:16:02.859040-06:00,2025-10-27T19:16:02.859040+00:00,T13-I-CUE,ACC-02,256.0,-0.2960567607871616,-0.1614192762109626,-0.07147771345637723
2025-10-27T13:16:02.861530-06:00,2025-10-27T19:16:02.861530+00:00,T14-I-CUE,ACC-01,256.0,1.0286037496934095,0.4975088028071918,0.22291150003853935
2025-10-27T13:16:02.862946-06:00,2025-10-27T19:16:02.862946+00:00,T13-I-CUE,ACC-02,256.0,-0.2245582351395939,-0.13889078808022148,-0.0685755390113581
2025-10-27T13:16:02.865436-06:00,2025-10-27T19:16:02.865436+00:00,T14-I-CUE,ACC-01,256.0,1.0002768648982752,0.5427800044653839,0.21066659525873946
2025-10-27T13:16:02.866852-06:00,2025-10-27T19:16:02.866852+00:00,T13-I-CUE,ACC-02,256.0,-0.23774115687346248,-0.1197467250996464,-0.05105781142021717
2025-10-27T13:16:02.870759-06:00,2025-10-27T19:16:02.870759+00:00,T13-I-CUE,ACC-02,256.0,-0.18461520705496295,-0.11466554387699845,-0.017240646023511996
2025-10-27T13:16:02.869342-06:00,2025-10-27T19:16:02.869342+00:00,T14-I-CUE,ACC-01,256.0,0.9562396491249575,0.4993603935306885,0.19982437099678013
2025-10-27T13:16:02.873248-06:00,2025-10-27T19:16:02.873248+00:00,T14-I-CUE,ACC-01,256.0,0.9678993936696996,0.4809386065192729,0.18897712770480318
2025-10-27T13:16:02.874665-06:00,2025-10-27T19:16:02.874665+00:00,T13-I-CUE,ACC-02,256.0,-0.12989454385650429,-0.09902442118427061,-0.10195249146235065
2025-10-27T13:16:02.878571-06:00,2025-10-27T19:16:02.878571+00:00,T13-I-CUE,ACC-02,256.0,-0.12032556264394122,-0.06663339303400895,-0.023107821926777166
2025-10-27T13:16:02.877155-06:00,2025-10-27T19:16:02.877155+00:00,T14-I-CUE,ACC-01,256.0,0.9304762581573582,0.46129684640352,0.19111613782536357
2025-10-27T13:16:02.881061-06:00,2025-10-27T19:16:02.881061+00:00,T14-I-CUE,ACC-01,256.0,0.9177945049344535,0.4374026721585454,0.14928613293133683
2025-10-27T13:16:02.882477-06:00,2025-10-27T19:16:02.882477+00:00,T13-I-CUE,ACC-02,256.0,-0.09420329677302092,-0.05616549150882415,-0.04032823824843196
2025-10-27T13:16:02.886384-06:00,2025-10-27T19:16:02.886384+00:00,T13-I-CUE,ACC-02,256.0,-0.026796600833832923,-0.012993509930526226,0.008082421555626801
2025-10-27T13:16:02.884967-06:00,2025-10-27T19:16:02.884967+00:00,T14-I-CUE,ACC-01,256.0,0.9009897128375595,0.4489503912375487,0.13868249542066394
2025-10-27T13:16:02.888873-06:00,2025-10-27T19:16:02.888873+00:00,T14-I-CUE,ACC-01,256.0,0.8396000998802735,0.41569958225086046,0.16539413750017487
2025-10-27T13:16:02.892780-06:00,2025-10-27T19:16:02.892780+00:00,T14-I-CUE,ACC-01,256.0,0.8108099750448777,0.3971992958815568,0.14829971390860827
2025-10-27T13:16:02.890290-06:00,2025-10-27T19:16:02.890290+00:00,T13-I-CUE,ACC-02,256.0,-0.012028913551340111,-0.014706025759255573,-0.007460796053729932
2025-10-27T13:16:02.894196-06:00,2025-10-27T19:16:02.894196+00:00,T13-I-CUE,ACC-02,256.0,0.040629408337028286,0.0172003043807586,-0.024238345808147103
2025-10-27T13:16:02.896686-06:00,2025-10-27T19:16:02.896686+00:00,T14-I-CUE,ACC-01,256.0,0.7619460274167289,0.35276577593432235,0.10929080250512055
2025-10-27T13:16:02.900592-06:00,2025-10-27T19:16:02.900592+00:00,T14-I-CUE,ACC-01,256.0,0.6907884295182498,0.35195631099989794,0.12737767727067187
2025-10-27T13:16:02.898102-06:00,2025-10-27T19:16:02.898102+00:00,T13-I-CUE,ACC-02,256.0,0.10676358344338555,0.0777466331061035,0.036803830736199285
2025-10-27T13:16:02.902009-06:00,2025-10-27T19:16:02.902009+00:00,T13-I-CUE,ACC-02,256.0,0.08976516358275863,0.06326835773377966,0.0420784380541875
2025-10-27T13:16:02.904498-06:00,2025-10-27T19:16:02.904498+00:00,T14-I-CUE,ACC-01,256.0,0.6629044613360817,0.3270291582259156,0.12352312278346442
2025-10-27T13:16:02.905915-06:00,2025-10-27T19:16:02.905915+00:00,T13-I-CUE,ACC-02,256.0,0.17276040192777853,0.07340424303846452,0.053702100912515385
2025-10-27T13:16:02.909821-06:00,2025-10-27T19:16:02.909821+00:00,T13-I-CUE,ACC-02,256.0,0.20310371752630263,0.08464713958648959,0.06336814751009807
2025-10-27T13:16:02.908405-06:00,2025-10-27T19:16:02.908405+00:00,T14-I-CUE,ACC-01,256.0,0.5911573339987325,0.30792441367866275,0.11130353960820606
2025-10-27T13:16:02.912311-06:00,2025-10-27T19:16:02.912311+00:00,T14-I-CUE,ACC-01,256.0,0.5283632177204134,0.2810868761843098,0.10341259341558977
2025-10-27T13:16:02.916217-06:00,2025-10-27T19:16:02.916217+00:00,T14-I-CUE,ACC-01,256.0,0.4881334101048926,0.22906118846375612,0.1062664163901707
2025-10-27T13:16:02.913727-06:00,2025-10-27T19:16:02.913727+00:00,T13-I-CUE,ACC-02,256.0,0.2895040575013104,0.13600915722418677,0.03858487839051997
2025-10-27T13:16:02.917634-06:00,2025-10-27T19:16:02.917634+00:00,T13-I-CUE,ACC-02,256.0,0.2544570877024973,0.14708870618670092,0.0934050213042815
2025-10-27T13:16:02.921540-06:00,2025-10-27T19:16:02.921540+00:00,T13-I-CUE,ACC-02,256.0,0.2990751673578529,0.1507893403604765,0.04700479303419811
2025-10-27T13:16:02.920123-06:00,2025-10-27T19:16:02.920123+00:00,T14-I-CUE,ACC-01,256.0,0.4373004196512295,0.21976747397858307,0.08691194740561506
2025-10-27T13:16:02.924030-06:00,2025-10-27T19:16:02.924030+00:00,T14-I-CUE,ACC-01,256.0,0.39137581416675493,0.23278716796225463,0.07267110408070517
2025-10-27T13:16:02.927936-06:00,2025-10-27T19:16:02.927936+00:00,T14-I-CUE,ACC-01,256.0,0.31307549088523795,0.15756849327802466,0.08215997931806181
2025-10-27T13:16:02.925446-06:00,2025-10-27T19:16:02.925446+00:00,T13-I-CUE,ACC-02,256.0,0.3273831868402365,0.1531869221107036,0.09486236703070222
2025-10-27T13:16:02.929352-06:00,2025-10-27T19:16:02.929352+00:00,T13-I-CUE,ACC-02,256.0,0.3960660632722275,0.19982434933325308,0.06381248439934023
2025-10-27T13:16:02.931842-06:00,2025-10-27T19:16:02.931842+00:00,T14-I-CUE,ACC-01,256.0,0.23458819102567038,0.11902965093565017,0.027071847262491545
2025-10-27T13:16:02.935748-06:00,2025-10-27T19:16:02.935748+00:00,T14-I-CUE,ACC-01,256.0,0.20880036545508157,0.13662491928364057,0.04902366135709944
2025-10-27T13:16:02.933259-06:00,2025-10-27T19:16:02.933259+00:00,T13-I-CUE,ACC-02,256.0,0.3930111149335957,0.20336901006733804,0.09113642710078099
2025-10-27T13:16:02.937165-06:00,2025-10-27T19:16:02.937165+00:00,T13-I-CUE,ACC-02,256.0,0.4704326649117284,0.22207407285903824,0.07868797873180947
2025-10-27T13:16:02.941071-06:00,2025-10-27T19:16:02.941071+00:00,T13-I-CUE,ACC-02,256.0,0.4491719996541426,0.23904848369121098,0.09547410114901335
2025-10-27T13:16:02.939655-06:00,2025-10-27T19:16:02.939655+00:00,T14-I-CUE,ACC-01,256.0,0.10850075429770548,0.03317275133113905,0.03169800590464779
2025-10-27T13:16:02.943561-06:00,2025-10-27T19:16:02.943561+00:00,T14-I-CUE,ACC-01,256.0,0.061760604323822396,0.0070746861706972065,0.01276792290507465
2025-10-27T13:16:02.944977-06:00,2025-10-27T19:16:02.944977+00:00,T13-I-CUE,ACC-02,256.0,0.5647565489520648,0.2531324727966523,0.07911707738302592
2025-10-27T13:16:02.948884-06:00,2025-10-27T19:16:02.948884+00:00,T13-I-CUE,ACC-02,256.0,0.5552353450768776,0.27561951959736,0.08026585851852995
2025-10-27T13:16:02.952790-06:00,2025-10-27T19:16:02.952790+00:00,T13-I-CUE,ACC-02,256.0,0.6113977220334088,0.3010417455243248,0.10989160153246633
2025-10-27T13:16:02.947467-06:00,2025-10-27T19:16:02.947467+00:00,T14-I-CUE,ACC-01,256.0,-0.011276809475448865,-0.028650263806770798,-0.011493177845281411
2025-10-27T13:16:02.951373-06:00,2025-10-27T19:16:02.951373+00:00,T14-I-CUE,ACC-01,256.0,-0.04621443186420431,-0.017923544034445738,-0.0017351509371928506
2025-10-27T13:16:02.956696-06:00,2025-10-27T19:16:02.956696+00:00,T13-I-CUE,ACC-02,256.0,0.6218858867701669,0.3064844507561293,0.11436158599452155
2025-10-27T13:16:02.960602-06:00,2025-10-27T19:16:02.960602+00:00,T13-I-CUE,ACC-02,256.0,0.6700754990020643,0.32806996148712664,0.12533698394618928
2025-10-27T13:16:02.964509-06:00,2025-10-27T19:16:02.964509+00:00,T13-I-CUE,ACC-02,256.0,0.7141748118822028,0.3210319244927743,0.09584804986415796
2025-10-27T13:16:02.955280-06:00,2025-10-27T19:16:02.955280+00:00,T14-I-CUE,ACC-01,256.0,-0.14729719281098103,-0.06735391837785466,-0.06785869509699002
2025-10-27T13:16:02.959186-06:00,2025-10-27T19:16:02.959186+00:00,T14-I-CUE,ACC-01,256.0,-0.1871194175165809,-0.12360077215459636,-0.031618219344790074
2025-10-27T13:16:02.968415-06:00,2025-10-27T19:16:02.968415+00:00,T13-I-CUE,ACC-02,256.0,0.708036453725632,0.34116022104303023,0.1443044273773125
2025-10-27T13:16:02.972321-06:00,2025-10-27T19:16:02.972321+00:00,T13-I-CUE,ACC-02,256.0,0.7495355082239303,0.3787607808402757,0.18613712988714784
2025-10-27T13:16:02.976227-06:00,2025-10-27T19:16:02.976227+00:00,T13-I-CUE,ACC-02,256.0,0.7710093736703066,0.38725232375381835,0.17747610810265582
2025-10-27T13:16:02.963092-06:00,2025-10-27T19:16:02.963092+00:00,T14-I-CUE,ACC-01,256.0,-0.21891704669399945,-0.10037465232024498,-0.0567611225640964
2025-10-27T13:16:02.966998-06:00,2025-10-27T19:16:02.966998+00:00,T14-I-CUE,ACC-01,256.0,-0.31697164908343983,-0.16500512119616856,-0.0725157018497159
2025-10-27T13:16:02.970905-06:00,2025-10-27T19:16:02.970905+00:00,T14-I-CUE,ACC-01,256.0,-0.36489590905804836,-0.19403598105390515,-0.06771336772263002
2025-10-27T13:16:02.980134-06:00,2025-10-27T19:16:02.980134+00:00,T13-I-CUE,ACC-02,256.0,0.7988831270525092,0.401520893636681,0.1724080062827991
2025-10-27T13:16:02.984040-06:00,2025-10-27T19:16:02.984040+00:00,T13-I-CUE,ACC-02,256.0,0.8248649224750929,0.36864356332337345,0.1789738797149731
2025-10-27T13:16:02.974811-06:00,2025-10-27T19:16:02.974811+00:00,T14-I-CUE,ACC-01,256.0,-0.46242176766919485,-0.23909446632594325,-0.13237025246856965
2025-10-27T13:16:02.978717-06:00,2025-10-27T19:16:02.978717+00:00,T14-I-CUE,ACC-01,256.0,-0.5164360715216527,-0.2709488908055064,-0.08927735063355087
2025-10-27T13:16:02.982623-06:00,2025-10-27T19:16:02.982623+00:00,T14-I-CUE,ACC-01,256.0,-0.5627361378208019,-0.2572278475769122,-0.09768367182306245
2025-10-27T13:16:02.987946-06:00,2025-10-27T19:16:02.987946+00:00,T13-I-CUE,ACC-02,256.0,0.828162916701326,0.4373016042438653,0.14075924744943621
2025-10-27T13:16:02.991852-06:00,2025-10-27T19:16:02.991852+00:00,T13-I-CUE,ACC-02,256.0,0.8173334838900311,0.44267178541922547,0.17409649505263045
2025-10-27T13:16:02.995759-06:00,2025-10-27T19:16:02.995759+00:00,T13-I-CUE,ACC-02,256.0,0.8725510560620018,0.44348754548579583,0.19266471847601846
2025-10-27T13:16:02.986530-06:00,2025-10-27T19:16:02.986530+00:00,T14-I-CUE,ACC-01,256.0,-0.5900497939716421,-0.318968071262376,-0.1441991354639997
2025-10-27T13:16:02.990436-06:00,2025-10-27T19:16:02.990436+00:00,T14-I-CUE,ACC-01,256.0,-0.6264742378738695,-0.342666424305894,-0.12041891361513699
2025-10-27T13:16:02.994342-06:00,2025-10-27T19:16:02.994342+00:00,T14-I-CUE,ACC-01,256.0,-0.7290850416061022,-0.34174456368135625,-0.1478785140730202
2025-10-27T13:16:02.999665-06:00,2025-10-27T19:16:02.999665+00:00,T13-I-CUE,ACC-02,256.0,0.9056756257610225,0.43859829147469054,0.20751387073136007
2025-10-27T13:16:03.003571-06:00,2025-10-27T19:16:03.003571+00:00,T13-I-CUE,ACC-02,256.0,0.9422834163925614,0.46741686845972097,0.18862882270130113
2025-10-27T13:16:03.007477-06:00,2025-10-27T19:16:03.007477+00:00,T13-I-CUE,ACC-02,256.0,0.9738681001582984,0.48554237329747335,0.18055635678190352
2025-10-27T13:16:02.998248-06:00,2025-10-27T19:16:02.998248+00:00,T14-I-CUE,ACC-01,256.0,-0.7477048528706178,-0.3828548119059887,-0.15523537128807427
2025-10-27T13:16:03.002155-06:00,2025-10-27T19:16:03.002155+00:00,T14-I-CUE,ACC-01,256.0,-0.8067795301253327,-0.4106000377185616,-0.14397360274144055
2025-10-27T13:16:03.006061-06:00,2025-10-27T19:16:03.006061+00:00,T14-I-CUE,ACC-01,256.0,-0.8123008601536107,-0.4079377951822067,-0.17872212658381392
2025-10-27T13:16:03.011384-06:00,2025-10-27T19:16:03.011384+00:00,T13-I-CUE,ACC-02,256.0,0.948960627914099,0.4668038619123033,0.2066598554202429
2025-10-27T13:16:03.015290-06:00,2025-10-27T19:16:03.015290+00:00,T13-I-CUE,ACC-02,256.0,0.9561074110697653,0.47696122006034736,0.18584840383282294
2025-10-27T13:16:03.019196-06:00,2025-10-27T19:16:03.019196+00:00,T13-I-CUE,ACC-02,256.0,0.9558340967041185,0.4829661404909925,0.1753825583538249
2025-10-27T13:16:03.009967-06:00,2025-10-27T19:16:03.009967+00:00,T14-I-CUE,ACC-01,256.0,-0.8203837876646506,-0.3981751746064502,-0.17654769838622814
2025-10-27T13:16:03.013873-06:00,2025-10-27T19:16:03.013873+00:00,T14-I-CUE,ACC-01,256.0,-0.8819788725093507,-0.44992019419400436,-0.15121164291855174
2025-10-27T13:16:03.023102-06:00,2025-10-27T19:16:03.023102+00:00,T13-I-CUE,ACC-02,256.0,0.9888556525441222,0.469516480063843,0.1988506931636026
2025-10-27T13:16:03.027009-06:00,2025-10-27T19:16:03.027009+00:00,T13-I-CUE,ACC-02,256.0,0.9794988423766116,0.4681586435247822,0.174180155280724
2025-10-27T13:16:03.030915-06:00,2025-10-27T19:16:03.030915+00:00,T13-I-CUE,ACC-02,256.0,1.006509473623759,0.46589054323191154,0.19102535905676493
2025-10-27T13:16:03.017780-06:00,2025-10-27T19:16:03.017780+00:00,T14-I-CUE,ACC-01,256.0,-0.9354006019779764,-0.4750936166716573,-0.18482516895100962
2025-10-27T13:16:03.021686-06:00,2025-10-27T19:16:03.021686+00:00,T14-I-CUE,ACC-01,256.0,-0.9506041846542814,-0.45865408776028416,-0.21116374492503404
2025-10-27T13:16:03.025592-06:00,2025-10-27T19:16:03.025592+00:00,T14-I-CUE,ACC-01,256.0,-0.9687655020174819,-0.515140650765332,-0.20578215253861076
2025-10-27T13:16:03.034821-06:00,2025-10-27T19:16:03.034821+00:00,T13-I-CUE,ACC-02,256.0,0.9899280852048111,0.48200205788099204,0.16181183650503586
2025-10-27T13:16:03.038727-06:00,2025-10-27T19:16:03.038727+00:00,T13-I-CUE,ACC-02,256.0,1.0086454303660286,0.5090752844999211,0.16274798322890555
2025-10-27T13:16:03.042634-06:00,2025-10-27T19:16:03.042634+00:00,T13-I-CUE,ACC-02,256.0,0.9693589324537383,0.5016092671991663,0.18324486493859984
2025-10-27T13:16:03.029498-06:00,2025-10-27T19:16:03.029498+00:00,T14-I-CUE,ACC-01,256.0,-0.9768201931865287,-0.4981054478087384,-0.19007836802771552
2025-10-27T13:16:03.033405-06:00,2025-10-27T19:16:03.033405+00:00,T14-I-CUE,ACC-01,256.0,-0.962273916241355,-0.4690804277620233,-0.20751474071958007
2025-10-27T13:16:03.046540-06:00,2025-10-27T19:16:03.046540+00:00,T13-I-CUE,ACC-02,256.0,1.0104298355565677,0.5190601073092005,0.17444012949230053
2025-10-27T13:16:03.050446-06:00,2025-10-27T19:16:03.050446+00:00,T13-I-CUE,ACC-02,256.0,0.9728342809992895,0.5013862356332641,0.2203139966836209
2025-10-27T13:16:03.037311-06:00,2025-10-27T19:16:03.037311+00:00,T14-I-CUE,ACC-01,256.0,-0.9732361271429912,-0.48608083742208014,-0.1763956144705366
2025-10-27T13:16:03.041217-06:00,2025-10-27T19:16:03.041217+00:00,T14-I-CUE,ACC-01,256.0,-0.9987470684675118,-0.5024683711004151,-0.17283732971171262
2025-10-27T13:16:03.054352-06:00,2025-10-27T19:16:03.054352+00:00,T13-I-CUE,ACC-02,256.0,0.9677537845030961,0.503814935360255,0.19035909459144565
2025-10-27T13:16:03.058259-06:00,2025-10-27T19:16:03.058259+00:00,T13-I-CUE,ACC-02,256.0,0.9739296095320342,0.518237740309133,0.18254741247457143
2025-10-27T13:16:03.045123-06:00,2025-10-27T19:16:03.045123+00:00,T14-I-CUE,ACC-01,256.0,-1.010162566654231,-0.4948099989650758,-0.19486086354610133
2025-10-27T13:16:03.049030-06:00,2025-10-27T19:16:03.049030+00:00,T14-I-CUE,ACC-01,256.0,-1.0079551515977343,-0.5033866546751767,-0.1990630391079719
2025-10-27T13:16:03.062165-06:00,2025-10-27T19:16:03.062165+00:00,T13-I-CUE,ACC-02,256.0,0.9738753256728625,0.5311893487946464,0.21369988971371384
2025-10-27T13:16:03.066071-06:00,2025-10-27T19:16:03.066071+00:00,T13-I-CUE,ACC-02,256.0,0.9601145913656673,0.49454714783542225,0.22011911492949593
2025-10-27T13:16:03.069977-06:00,2025-10-27T19:16:03.069977+00:00,T13-I-CUE,ACC-02,256.0,1.0048542888320309,0.44623307194419376,0.20693112231539182
2025-10-27T13:16:03.052936-06:00,2025-10-27T19:16:03.052936+00:00,T14-I-CUE,ACC-01,256.0,-0.9564290841415999,-0.5085976487268172,-0.23184958218361007
2025-10-27T13:16:03.056842-06:00,2025-10-27T19:16:03.056842+00:00,T14-I-CUE,ACC-01,256.0,-0.934199347226169,-0.48544532607341334,-0.2046395967937122
2025-10-27T13:16:03.060748-06:00,2025-10-27T19:16:03.060748+00:00,T14-I-CUE,ACC-01,256.0,-0.9722707939239313,-0.5060340382533056,-0.17638217724823033
2025-10-27T13:16:03.073884-06:00,2025-10-27T19:16:03.073884+00:00,T13-I-CUE,ACC-02,256.0,0.9797595947537728,0.5093504680540446,0.17574209628585627
2025-10-27T13:16:03.077790-06:00,2025-10-27T19:16:03.077790+00:00,T13-I-CUE,ACC-02,256.0,0.956613825212485,0.4915694472128491,0.21235549870732282
2025-10-27T13:16:03.064655-06:00,2025-10-27T19:16:03.064655+00:00,T14-I-CUE,ACC-01,256.0,-0.9254829881953611,-0.4565877669145318,-0.18778757332132354
2025-10-27T13:16:03.068561-06:00,2025-10-27T19:16:03.068561+00:00,T14-I-CUE,ACC-01,256.0,-0.9330864832547859,-0.4512783189848422,-0.18633768477183105
2025-10-27T13:16:03.072467-06:00,2025-10-27T19:16:03.072467+00:00,T14-I-CUE,ACC-01,256.0,-0.8831078732269366,-0.4197160069883051,-0.1528427507184052
2025-10-27T13:16:03.081696-06:00,2025-10-27T19:16:03.081696+00:00,T13-I-CUE,ACC-02,256.0,0.9530073242419376,0.5156508362563537,0.2281562116843422
2025-10-27T13:16:03.085602-06:00,2025-10-27T19:16:03.085602+00:00,T13-I-CUE,ACC-02,256.0,0.9521839171804768,0.46575122192587726,0.1842278400936332
2025-10-27T13:16:03.076373-06:00,2025-10-27T19:16:03.076373+00:00,T14-I-CUE,ACC-01,256.0,-0.833663625800695,-0.408918750560882,-0.16997731599913443
2025-10-27T13:16:03.080280-06:00,2025-10-27T19:16:03.080280+00:00,T14-I-CUE,ACC-01,256.0,-0.801157451482777,-0.3731283685966755,-0.159608532086813
2025-10-27T13:16:03.089509-06:00,2025-10-27T19:16:03.089509+00:00,T13-I-CUE,ACC-02,256.0,0.8648789143716611,0.4514537895429047,0.18088650243601845
2025-10-27T13:16:03.093415-06:00,2025-10-27T19:16:03.093415+00:00,T13-I-CUE,ACC-02,256.0,0.8526459941973075,0.42017824272237875,0.19961823243095347
2025-10-27T13:16:03.097321-06:00,2025-10-27T19:16:03.097321+00:00,T13-I-CUE,ACC-02,256.0,0.8713835802934122,0.3991872946008433,0.1771293901297667
2025-10-27T13:16:03.084186-06:00,2025-10-27T19:16:03.084186+00:00,T14-I-CUE,ACC-01,256.0,-0.7562282074802096,-0.38494086544752965,-0.1641961331109903
2025-10-27T13:16:03.088092-06:00,2025-10-27T19:16:03.088092+00:00,T14-I-CUE,ACC-01,256.0,-0.733162488777136,-0.3836235903519059,-0.15628005744218357
